Id,Attrition
1,0.2045852456804931
2,0.10432177774368091
3,0.5994656346272732
4,0.48629407721108653
5,0.07631127439061328
6,0.09345455788207682
7,0.5442308922096109
8,0.19894990098087514
9,0.48926314992832565
10,0.13185241526134206
11,0.043525999568533785
12,0.4985997901497937
13,0.08171463516126196
14,0.14981512073915548
15,0.11561156213010794
16,0.4048605129695668
17,0.5149597292570607
18,0.7158899010989038
19,0.1864634771780078
20,0.05678376146393095
21,0.07067034276306174
22,0.949473153773857
23,0.17664694601032058
24,0.10704608224775074
25,0.2601781974270936
26,0.04044580808721364
27,0.15267607583965864
28,0.0898384804618674
29,0.8657550249786228
30,0.2872882942202281
31,0.16892920514790413
32,0.5268323662783682
33,0.5904021691937666
34,0.6460571325960784
35,0.05707581032354099
36,0.0995812667408877
37,0.2360429092011063
38,0.038681573950317544
39,0.7140822981292303
40,0.46716831044850066
41,0.935962348569417
42,0.6332468454109876
43,0.10022451891765051
44,0.08733717614292288
45,0.019691102315464462
46,0.34581410795768225
47,0.22979905125606578
48,0.15803800343294364
49,0.007476307388534046
50,0.41882552856358274
51,0.3003712548391718
52,0.17592359132899943
53,0.5184857612586804
54,0.772461668917388
55,0.6580125588526494
56,0.7045659618505384
57,0.20514125543534134
58,0.9450109389029413
59,0.021741570148791484
60,0.10147039461391785
61,0.14107759451466648
62,0.3523192538173222
63,0.7710233953487862
64,0.02241790731282483
65,0.48863607879012455
66,0.1768646072317669
67,0.1852110892723792
68,0.5992504417597909
69,0.37446381685922686
70,0.40775561995255744
71,0.44912275768542387
72,0.05929649060418645
73,0.6425629672157993
74,0.7113888149660427
75,0.6765743060688417
76,0.8949159059050156
77,0.18055049373804202
78,0.2734965646031578
79,0.35546687630914015
80,0.41861810228462826
81,0.1525775873156575
82,0.3558891632746293
83,0.5917799884962237
84,0.011227401700334446
85,0.29420072266060504
86,0.1335620767310416
87,0.7481132482924974
88,0.7199639402379591
89,0.3232040815710519
90,0.29907128268788696
91,0.7362222466535984
92,0.13780476442003078
93,0.5187688507586081
94,0.2336590572192579
95,0.9415539629362902
96,0.6743141595355476
97,0.7083891210186456
98,0.15837070454809457
99,0.04847445494811964
100,0.060445714363979886
101,0.19396078310380882
102,0.13652349094878827
103,0.1760758657371335
104,0.13525402193730834
105,0.4040499494296993
106,0.31241430240362345
107,0.3759708182639341
108,0.4080766801742011
109,0.2348309304235529
110,0.06268958840379096
111,0.47241520333673265
112,0.5976212511813198
113,0.3495056601332418
114,0.04755547463604811
115,0.4282952566313929
116,0.15869049555997025
117,0.0839956557130653
118,0.10086484888282603
119,0.512248597468975
120,0.12931851588527762
121,0.7866857373543936
122,0.24802235641592965
123,0.23892220016160068
124,0.6756985144168244
125,0.7523883774973933
126,0.04793113235849018
127,0.1958157994022293
128,0.5485565581623236
129,0.6430885182086991
130,0.14426581258946283
131,0.41603923604722076
132,0.03363829093662325
133,0.09183829349635583
134,0.6125190013548361
135,0.1399314489561387
136,0.1785876185942524
137,0.9782352222385646
138,0.20916184530001744
139,0.7294745915285683
140,0.02820235847152859
141,0.2771687714971138
142,0.566299540138014
143,0.16639551041818507
144,0.26882826410873384
145,0.3206165802002865
146,0.5041316398176781
147,0.703079328260897
148,0.7400813947442129
149,0.33010773597185517
150,0.8123105298368686
151,0.810454192244756
152,0.785256496419782
153,0.09406111220278063
154,0.8632804060320254
155,0.2405502733555293
156,0.2503779242757521
157,0.1587678671271918
158,0.21781339799697066
159,0.1666482907615979
160,0.11938903786017369
161,0.9039871879714868
162,0.43710435548422333
163,0.21954465377179697
164,0.03537811214072849
165,0.2988722788909048
166,0.5914639876390506
167,0.45244220464073415
168,0.6415901716084351
169,0.04240085267161405
170,0.25656872078828674
171,0.16006352227615983
172,0.10069091364061888
173,0.605825100932949
174,0.9046221406995045
175,0.03646117421083787
176,0.4743780282717599
177,0.22756287756994456
178,0.3303976402888376
179,0.039287039826116206
180,0.8862540304319451
181,0.810870540550299
182,0.8283995237911745
183,0.8278376143939054
184,0.11833775879744275
185,0.9492129586279232
186,0.22811400034345647
187,0.03605994538957198
188,0.2928943721540422
189,0.17169166824830756
190,0.20572061556628898
191,0.5413960200513724
192,0.2834136895343271
193,0.11546401798077455
194,0.6070123085366839
195,0.8314380096269214
196,0.7877506595338286
197,0.6299539941972173
198,0.48591578702731275
199,0.09470882430641102
200,0.5741464129816276
201,0.3632194593943801
202,0.8286672849970667
203,0.9234148349181843
204,0.08151764684231463
205,0.5542381744115848
206,0.12262046824663278
207,0.8856609818631553
208,0.5307255290577625
209,0.3679357612014108
210,0.6022437685733416
211,0.895073501743767
212,0.31240709689142215
213,0.0965298502799565
214,0.49103093432469896
215,0.875382659196459
216,0.8493188924271735
217,0.8892722164783881
218,0.3084350949319549
219,0.5187998572265953
220,0.12223517106623423
221,0.6019891594054575
222,0.30491864188718143
223,0.5181585982395606
224,0.5881326121623515
225,0.6922926087617821
226,0.07196049145254373
227,0.7470269703285555
228,0.48671656258001317
229,0.14849231764737506
230,0.26828162990199794
231,0.9106573791655872
232,0.32356935561915284
233,0.5868687459827168
234,0.568658929556971
235,0.09525110999912682
236,0.20140288730609074
237,0.20968016857424546
238,0.1126402458296496
239,0.935739910843254
240,0.5374811248672459
241,0.05372833150991552
242,0.15137791870077855
243,0.6467237398978972
244,0.8612629613397466
245,0.1684249090390054
246,0.05252569255453743
247,0.8678095949617878
248,0.2610844927653503
249,0.044275579957276316
250,0.07967480598481956
251,0.19415389234843025
252,0.0502143275248756
253,0.1013949280575742
254,0.1144164938123116
255,0.39170464321800463
256,0.9377060943881166
257,0.15207737026858986
258,0.25381500753379355
259,0.5435558208538853
260,0.6627421208253685
261,0.13486077140777158
262,0.43910091778301463
263,0.7801190024603001
264,0.8218954360999973
265,0.720889139796287
266,0.693250631095258
267,0.12009112610779718
268,0.09249723270409185
269,0.8314003580501007
270,0.10200119912089967
271,0.1267949724566706
272,0.8690331704124199
273,0.9931631718511406
274,0.6703261666266831
275,0.8708793616316903
276,0.4552695627357716
277,0.39078082270986697
278,0.43465667528166846
279,0.3385328923514252
280,0.12909376396745348
281,0.6378729826086801
282,0.7566986695036636
283,0.15377683801524678
284,0.11269104907587661
285,0.5388204441965679
286,0.9152109678721914
287,0.40633523737891825
288,0.35927795076959995
289,0.2740150908670882
290,0.3628077683252709
291,0.7627705787318898
292,0.39375503583017846
293,0.29305709617033326
294,0.49720311832359454
295,0.0720333580594185
296,0.564136234729821
297,0.22392642457088574
298,0.13802864990122427
299,0.756336118564879
300,0.3473066237968965
301,0.19031050789233897
302,0.03950994401669592
303,0.22065512123359066
304,0.9655762300332792
305,0.09318102713239655
306,0.28885602343679456
307,0.43098091096878194
308,0.4079172119274705
309,0.16711751824752638
310,0.16812066172581544
311,0.22374665883134975
312,0.7384490717146677
313,0.7393150320567711
314,0.4377571963155748
315,0.5518243248288804
316,0.86849665965962
317,0.45385261362661666
318,0.663760955891689
319,0.24704669304304452
320,0.42204568490135225
321,0.5974247325738086
322,0.2574361390302506
323,0.08932805210798749
324,0.56545057007298
325,0.8689517729563245
326,0.24732280514604346
327,0.944727988642671
328,0.847680359612302
329,0.6321658314370029
330,0.34489647291262904
331,0.18288066040638615
332,0.8525448472598258
333,0.2224916629287583
334,0.33230845484544624
335,0.764249401015533
336,0.025061895520923392
337,0.47975582160375296
338,0.1908715459933571
339,0.4366685541823984
340,0.5514879801129403
341,0.7061445580047265
342,0.8062349624760342
343,0.026673251478690246
344,0.7508263977954943
345,0.6064051687274841
346,0.42220185899666024
347,0.5001435537230732
348,0.363673078762074
349,0.18643144405971998
350,0.3353321041368603
351,0.09800011869214492
352,0.10176505820843948
353,0.5010198583788229
354,0.365047873032709
355,0.10264861381476173
356,0.890147219998514
357,0.6942787360569936
358,0.0691155364527272
359,0.13006790008495006
360,0.6099744625765672
361,0.08302333899239937
362,0.08652951010010768
363,0.2756031524676483
364,0.2336276278608212
365,0.9580917471400163
366,0.16479473240471826
367,0.4757235793964723
368,0.6147309640795353
369,0.37656630777161326
370,0.6405589658744111
371,0.44500251766399257
372,0.03303549589866258
373,0.06217263906350111
374,0.6703828244750192
375,0.44091891101493547
376,0.18460423750129612
377,0.7342705279139592
378,0.5801564014357065
379,0.5350814018694866
380,0.07960056010847974
381,0.9792810316757204
382,0.40783862906947865
383,0.16426412811012975
384,0.0729664923227256
385,0.8151891791298479
386,0.8998155446230555
387,0.971814471076552
388,0.9427744831751494
389,0.7038445531322295
390,0.6489777508334746
391,0.08047859487311837
392,0.012555805884277203
393,0.6624265046544654
394,0.23898280545210526
395,0.07570088535764065
396,0.4165326925075515
397,0.9425266283754108
398,0.0069163473258127125
399,0.07136683532882038
400,0.27308567626902724
401,0.10845772542901827
402,0.07926396437630076
403,0.476356376828995
404,0.7352613549047253
405,0.40477862551930827
406,0.0856260667367832
407,0.1326484892835138
408,0.6682274797957455
409,0.285266731721126
410,0.407195218429578
411,0.6129445852096964
412,0.12762625749833562
413,0.24433150847630394
414,0.19084720971225425
415,0.3861795640318574
416,0.03006982586927627
417,0.7309392464349539
418,0.7287800698281712
419,0.12261404515992891
420,0.15137204329381632
421,0.7282580731805105
422,0.6208627393543465
423,0.10685194265175293
424,0.467053209726115
425,0.5083553418415039
426,0.07864936960658303
427,0.6662818228788213
428,0.36794390442573854
429,0.42847548686718107
430,0.3698268845095334
431,0.24746978998731853
432,0.3810877110099448
433,0.2805244616792854
434,0.06522576584312786
435,0.28734461677940315
436,0.08451199386417409
437,0.32942532248614304
438,0.04817873500338913
439,0.019840815411739366
440,0.3485150043384011
441,0.5670709104811728
442,0.216975287711052
443,0.17579663210729432
444,0.03699689733659326
445,0.28802196897550625
446,0.22617757413635975
447,0.05477669979259979
448,0.5585547212038283
449,0.1786803179035771
450,0.09485675743891912
451,0.0465823707659162
452,0.11541668638282981
453,0.708123933448434
454,0.7967133385570153
455,0.4082061111065167
456,0.04156957357142641
457,0.913950737599657
458,0.8267271223529519
459,0.5587654445958772
460,0.14307271821292145
461,0.1261067849889868
462,0.22352713924064171
463,0.9426792118695869
464,0.8628403216560231
465,0.826537363405981
466,0.6483714930806105
467,0.958257312184873
468,0.5074279127941607
469,0.4422381147753821
470,0.16042961346767304
